date,Aching Muscle Pain,Fatigue,Insomnia,Palpitations,Headache,Clouding of consciousness,Chest Tightness,Hip pain,Myalgia,Major depressive disorder,Sleep disorder,Anxiety,Anosmia,Shortness of breath,Dizziness,Long Covid,Lightheadedness,Chest pain,Ageusia,Mental health,Hypochondriasis
18/5/2023,641.6065359,112.4264482,95.69762685,87.19623559,100.6761566,149.0799266,55.45741281,89.78889352,103.5274968,91.64445819,73.37188553,134.9720651,94.52600853,86.77426657,101.8769919,1545.024378,84.45261847,89.10039428,87.3848668,154.746129,64.25992357
19/5/2023,541.6768714,97.85870667,97.46146966,87.72423498,96.21528457,116.7857074,60.97925968,91.36553171,95.99943483,85.86537601,71.99958885,118.1337145,86.9545552,85.3896479,103.2123839,1593.590076,81.08399492,91.05911171,89.20352227,141.7087125,70.0074627
20/5/2023,485.9308571,81.79334635,80.91430751,81.49184362,94.3926922,106.4160409,60.22308951,93.49746185,99.19881416,78.07044767,59.22037586,101.8574184,104.1454675,75.35951426,89.26014659,1286.041697,70.12950665,80.16521386,88.40210292,96.76940036,61.31492562
21/5/2023,492.8710707,97.59194591,85.44682888,86.75945554,97.90456365,126.8903735,62.42893162,97.8541427,102.3847317,83.63229524,67.9682723,111.2833208,88.16149254,81.13500565,91.43439597,1667.039,83.58902606,92.60382381,86.21215882,104.335276,54.29677199
22/5/2023,472.6469693,111.4505649,102.2585451,85.1525247,105.5689031,137.58391,62.41527224,102.4710394,95.91582038,89.92069402,78.19097508,126.0479945,86.27910285,90.78451286,94.5988134,1776.954552,73.4481761,89.95834729,79.06810597,145.9809121,66.11049364
23/5/2023,546.0685328,106.3759206,98.23990464,85.6112017,95.43903613,135.7013051,66.4976499,95.31519986,102.1500725,92.60771044,80.45383504,130.792956,96.23131411,88.63991548,98.93679826,1668.817648,72.02802664,87.99080088,89.75098121,142.6752438,63.59631643
24/5/2023,462.2819886,105.0220937,92.68056042,80.26228672,93.94451111,134.1197112,57.19912923,95.41341232,96.63425098,87.5532188,75.84549716,122.9919973,84.04922211,82.90444746,90.57849439,1809.158915,79.18903139,82.15196391,77.1060803,151.4259803,61.3384969
25/5/2023,570.2763144,109.3445879,92.52131841,88.07717773,93.47765196,147.3884666,67.07886515,89.76151977,100.7277539,88.16787737,81.30255181,119.2966679,197.171859,85.82108582,99.18173524,1866.839481,71.55770882,94.2202739,92.63516342,138.579398,60.5601666
26/5/2023,569.5606094,95.17672221,92.22024478,87.69879332,92.30303774,126.359469,65.03330744,93.44532816,99.46794963,81.75823357,74.75105327,120.6359629,92.60825667,82.89853327,84.85772883,1911.24109,79.55157183,90.90776656,90.41743663,123.7987635,65.21557138
27/5/2023,471.5631919,96.72399926,84.03197947,82.24295729,96.49429619,107.6832907,56.09804132,91.2950516,100.6693674,68.30489191,59.780174,106.9741055,90.94664636,74.89664458,97.60695797,1608.519375,68.2096611,88.06531278,87.76691511,93.53567032,55.53591809
28/5/2023,517.123557,98.96301767,86.9972652,86.59662392,93.60321094,110.5631369,59.10919024,99.55948973,102.2127365,63.53524921,60.0017172,108.7063891,74.24375802,74.7790614,89.10478818,1549.726912,75.69348852,84.2499896,95.51463672,98.2934445,70.81504745
29/5/2023,512.0053755,98.37421379,97.03024278,85.55191657,92.96258699,114.2620114,70.24929986,92.61342412,105.4422934,90.96447285,72.7236764,143.8057198,92.61548301,88.51102159,101.6317461,1656.525405,76.09889771,88.11072752,81.0183672,121.9259263,67.88177674
30/5/2023,453.3551789,107.5747164,98.83756603,86.59932391,98.74372285,135.59981,59.05511337,100.1539134,102.2539942,90.95705888,83.9191519,119.0841026,89.82676565,90.3956467,96.70686806,1769.616251,77.48293993,88.11502047,88.11216587,150.2242401,63.5995982
31/5/2023,471.9418424,99.89930559,99.18282838,82.81151707,93.13258487,141.7208147,64.25591842,95.96921229,99.06653367,84.81684596,78.94865388,109.0429069,96.74745321,81.45040306,95.81164755,1810.801569,70.79648615,90.08839704,91.97968049,141.3510763,61.96371203
1/6/2023,480.1996964,106.9496223,103.6204987,92.88962977,96.35793174,116.5902787,69.49090978,91.58419066,100.140934,84.5040062,76.25895187,121.2469117,80.58573712,84.31385224,94.6933426,1933.319394,80.9262438,89.03255732,86.96338802,136.4479589,67.96677265
2/6/2023,452.8683997,98.21054666,97.81645514,82.2752034,99.78494748,111.9295457,65.15484043,85.95175828,98.01808761,78.23487849,67.9147424,110.1377404,74.38040702,80.35787537,91.34564909,1807.533447,73.26961125,84.28464055,67.60296935,113.7735399,55.34402291
3/6/2023,407.7840238,92.42298334,95.2640913,81.22663059,97.14251656,103.2982926,53.03436716,94.9173285,101.118089,88.46871191,66.08752114,104.0597563,83.92649138,78.93136644,95.0503295,1526.696421,71.669171,84.28919185,73.34037094,96.99741525,59.0866966
4/6/2023,437.1196648,92.24684386,87.18111928,88.08381499,98.78468008,120.6742736,70.825325,100.0883503,102.5375741,82.38460607,72.70262498,109.783667,82.7757088,78.79638091,98.30374686,1568.848995,81.87137349,86.93673721,70.41215805,95.8677224,57.37569396
5/6/2023,531.7545435,104.432496,94.02962547,84.5119402,96.13065208,138.9757093,69.36480162,93.32538923,103.3821721,92.49533686,87.16376919,125.5262527,80.64621173,87.38908019,93.99473031,1738.315256,82.29132224,89.30912462,77.23430475,139.5979195,64.41154479
6/6/2023,493.4643025,105.4448254,95.73724921,83.58326206,94.72299576,139.2743613,61.11421498,95.12592813,103.3749087,95.13546359,72.69301247,119.1236939,94.84044295,88.40214724,98.07023019,1584.299726,76.94962032,93.13438228,65.64169867,144.7380135,64.20281906
7/6/2023,505.0927534,105.7812581,93.41534467,84.49384024,95.56785867,142.4169633,79.97355952,86.12436105,97.45973198,84.66061786,76.18174421,123.8373285,79.63193972,88.7570239,100.2797633,1714.985968,82.90433455,87.29575683,72.39420639,143.1651012,69.99195419
8/6/2023,405.6873561,95.30761876,97.533293,84.63754585,94.21906788,149.3033804,86.6578722,86.93801149,101.2963722,79.14576872,74.72465993,114.2689787,86.36871098,79.1843779,91.00298734,1595.853586,87.57156094,84.52838972,71.33359366,134.6026639,63.20411812
9/6/2023,431.0996594,94.36735452,89.79810048,82.64891487,90.83305019,126.8903968,86.6880609,88.73700216,94.13568589,72.20573158,64.41772177,109.788855,87.90811029,79.94726417,88.69513697,1500.31822,83.10991567,79.55764976,75.69904555,117.3063612,55.14370195
10/6/2023,497.3781483,89.92158047,83.7928764,79.81084419,84.48448374,117.9363793,81.40695641,91.28199498,98.62566952,71.81986397,61.29162603,95.5591448,87.15049459,72.71878677,87.90125501,1476.32555,79.32845852,82.30178165,62.73712524,89.74933968,58.07787824
11/6/2023,448.4305532,91.38134683,95.73125971,89.88336946,89.82534252,118.0741086,97.82253735,93.49006556,104.3370361,88.25317891,62.05997434,101.1720262,83.68714517,78.00060883,98.13404809,1667.187133,80.09801021,83.81754081,70.18275833,92.27789154,63.90751413
12/6/2023,479.6809826,96.17504515,100.2921866,89.8904496,100.4465958,156.2559941,96.09749699,97.34000434,103.3940472,95.01693228,83.86128599,110.1632197,81.41552271,89.88700671,100.1421484,2141.740363,76.95833464,95.46454891,67.54060855,129.5694902,66.25733624
13/6/2023,390.2091075,103.1911805,95.57187489,86.31508537,90.60296478,140.7672775,97.90504874,91.71010821,95.94667891,85.14622344,78.01525786,117.7318819,68.6480583,84.05700814,93.7206826,1844.161972,76.15922213,87.33183273,70.96787368,128.654924,63.24220725
14/6/2023,556.318487,99.77128663,99.78171566,87.85071567,98.80917048,136.3563644,94.91596824,93.41479439,101.1914021,94.34149435,87.57261528,115.646666,81.49601896,81.14560972,97.50453027,1642.940362,88.35248318,82.86001811,72.15177718,128.6786413,64.67127999
15/6/2023,479.0767944,98.14895307,97.46055528,83.51086275,93.93789399,132.5547939,80.18820026,87.8169521,96.65151656,91.15628792,78.36036748,117.462629,83.01541518,83.57150258,93.4205867,1754.665209,85.66386861,87.2738768,61.7441291,123.5171402,63.26188722
16/6/2023,510.8510623,92.8068342,94.66659512,85.71410218,87.4650389,121.1690318,92.81427385,87.73030364,99.88797154,82.25121252,66.28430219,112.572586,80.41969372,75.80667111,91.25734863,1524.156545,78.44451153,85.65431293,76.01662053,112.9321892,61.24039134
17/6/2023,515.6566781,99.36939614,88.2059704,87.88092766,93.60287357,123.8578667,92.34730615,95.36639723,98.93154666,69.31462857,69.17901065,73.71093444,80.26394381,74.22121541,94.19319802,1516.221797,86.10515331,83.72950485,91.24765664,87.62505962,52.5259469
18/6/2023,431.2378132,97.8474237,88.72523954,84.45264401,96.65421301,113.9434587,93.97913728,103.8292322,96.77535068,83.09480125,61.94181645,99.54731259,87.24276611,78.46017029,96.18229379,1668.836091,91.74050897,86.75643448,71.70485475,87.59959632,55.99395962
19/6/2023,515.7950669,109.1602798,95.06683766,91.057999,95.64928053,135.7822983,89.60712154,104.8813907,98.79011222,86.07821574,75.63527019,108.1820078,81.11356849,86.45717174,94.79198839,2149.448862,83.8847311,88.40776457,76.82486316,120.1021225,59.78157963
20/6/2023,485.9290352,104.6217828,97.75826217,81.71622097,97.51873174,131.661033,87.42483368,96.71329075,97.82940243,84.31426714,76.0061195,108.9809436,67.89407171,80.93863094,95.02968424,1923.229862,91.19699465,87.50123133,74.9697971,121.2928197,57.71232777
21/6/2023,515.0005018,104.4292328,94.62380549,85.70947267,92.08145757,125.9634216,91.28054499,91.30347842,105.446284,86.75763473,72.65886101,110.5408094,59.68323591,82.47833111,100.952373,1539.213752,89.76030852,83.90719852,54.87696867,118.8718534,58.90416529
22/6/2023,528.1362641,101.8174602,93.69826159,85.99258481,88.7126017,122.9277767,93.37931693,88.57262046,97.84388596,80.32959275,68.44512097,108.9371358,80.56077689,81.67266888,91.52116494,1699.598005,83.97379505,81.87138942,67.55292957,116.4040415,58.86682993
23/6/2023,448.0104359,87.55884999,91.78390927,79.0132353,92.6508164,121.1947178,93.16544754,86.10632676,96.24282939,82.00895418,70.84534448,109.6347389,73.40658736,81.35492157,96.68510964,1490.975062,82.10643589,86.93566704,53.49887099,107.5733378,56.88800366
24/6/2023,426.0651845,96.77792991,87.48094138,85.47887647,95.27747696,93.10596691,95.54175307,89.21325438,96.2930704,67.98989692,53.4619523,104.7748495,57.29127411,76.1729798,103.9186142,1447.782624,85.53838728,84.69944111,61.39464045,80.92319979,55.92708779
25/6/2023,431.6976403,102.4273469,101.6974822,89.70361322,102.1774359,123.4411878,83.56126863,104.5242562,100.8855841,84.45231484,59.50503945,101.5710704,61.9052818,73.51921118,87.60756616,1509.53509,95.36413767,85.69196573,81.64912102,76.57565548,53.55519448
26/6/2023,545.9766303,101.0397179,99.91590448,90.62320831,98.21346742,147.6204699,104.0672676,94.97222362,98.62290509,94.2934295,73.58254817,101.2120795,71.26137337,82.50192228,100.8910922,1722.142506,84.63341212,91.58788871,62.76316605,106.3970176,61.99134424
27/6/2023,467.537167,107.678742,98.19280699,89.12600669,95.78480288,143.3880042,98.4932407,91.79359508,99.8208975,81.43313392,77.14948973,110.3818432,89.67268255,82.90478809,102.1847751,1929.09444,81.72772753,86.22326411,73.59574093,120.423028,61.90410449
28/6/2023,524.4512278,101.4715712,111.9693202,86.8929075,99.6147466,171.9186041,83.5063117,91.71841996,96.69708781,89.98636252,62.79384535,104.2970963,79.32326188,80.52025957,94.84450194,1827.117445,87.77422242,82.49516504,71.77917312,116.3241547,59.41231324
29/6/2023,510.4940183,97.8258886,100.6311338,84.67188806,91.6540009,139.1655203,92.17527008,94.56144285,98.21422738,91.16797251,69.71110845,105.3570304,74.41435241,79.11019056,94.33770855,1718.703079,77.34244511,86.47438717,71.18300417,108.5380108,69.18366383
30/6/2023,509.2776646,88.82770137,89.17592428,83.1563178,88.10063613,119.0706284,89.02209471,91.81844388,87.00006047,67.35197362,64.34537939,93.74781339,63.17371466,73.43624578,95.910773,1459.17193,74.44089564,81.70637355,74.32869932,95.18823355,64.15323549
1/7/2023,486.2088753,87.64323053,96.88388565,83.08943761,94.7999941,124.620158,89.5942216,92.59916498,92.80721888,69.62945579,57.86402319,92.98540955,70.29401884,71.20621335,99.28823778,1264.634158,74.70819918,80.10681661,72.88412896,86.9833558,56.52542447
2/7/2023,540.9363201,98.62074159,90.67186549,91.87580581,100.2593703,123.5619788,93.33575614,99.29992832,99.33407787,82.24387231,64.55748055,91.65356812,90.3938568,74.17284293,96.63890515,1567.831387,75.53534991,92.93008933,74.44565781,75.47780822,63.95913664
3/7/2023,491.4191235,102.0554264,98.90973918,88.80758235,97.38418502,129.2917637,97.37742903,101.728025,99.29944728,83.11888551,77.02058756,103.3805147,62.09408934,76.8801961,97.94376605,1603.04389,85.01291035,85.4565125,71.32506464,101.1141189,60.06333188
4/7/2023,474.1658023,90.8474797,98.78562349,89.79004364,94.04656654,127.4562081,106.320432,90.45286447,100.4743815,95.42398363,66.70900615,104.2967998,64.91287438,75.11858096,100.9487596,1671.69211,76.84841556,86.47169249,60.70471573,95.69931849,62.13592412
5/7/2023,523.7878049,100.5659152,96.0318406,86.20545644,95.84536885,193.1165518,84.09955142,94.7093598,93.09053445,112.4231887,71.35043983,112.4276042,83.0526124,75.37138818,94.00706351,1562.210318,85.45448095,84.21120828,67.80000534,109.0781987,55.28692436
6/7/2023,508.030331,94.27969186,101.169593,90.17643134,91.73117163,153.8975909,94.04216766,99.17478349,95.18960747,105.4608026,78.02998977,104.2932646,72.18616495,76.52267279,97.39573883,1498.380329,82.15056074,87.99489727,48.2641581,106.6437209,57.51408624
7/7/2023,493.0709837,89.95313449,94.0265545,84.13186686,96.47579169,138.5791135,92.72550965,90.94403511,99.95882275,81.89555407,71.68557722,99.05429815,73.49583676,77.66598549,101.2633329,1455.845786,82.39682584,85.48095049,65.36159558,99.60034733,56.83520396
8/7/2023,534.8950125,88.96627527,94.05742592,91.84234569,92.0797141,126.3621423,100.1693345,91.77335185,95.76794762,80.81429636,62.3928032,92.74036128,67.4988004,72.35027843,98.05101407,1426.250668,82.56955969,83.75478855,63.68553121,76.37055342,59.05110061
9/7/2023,416.7851244,98.47838008,91.09280849,82.76796346,95.14208875,128.1317836,81.93497773,96.58523568,99.25832939,72.90951845,59.46296383,98.22206803,74.53609717,73.35116407,89.70997209,1471.86917,77.41418427,81.95474267,62.89990952,78.99175399,97.05475196
10/7/2023,414.4170983,94.88126927,101.3202408,88.62714493,105.687006,144.3019493,88.12897239,98.42468642,98.28758737,85.38704579,73.44679704,110.4383144,77.4149825,77.2734514,94.56980133,1620.35697,83.370072,85.01491474,62.52284361,111.2913707,59.26293028
11/7/2023,408.0665811,95.2945308,95.18003771,83.67325123,92.58771344,129.2955128,84.49118384,99.76676051,97.53416178,74.90632712,68.34076352,106.376029,69.6658397,71.95849341,95.27149256,1682.918144,75.52260362,82.69311636,64.40899502,108.62661,61.3534012
12/7/2023,456.3977729,109.305952,92.08567313,88.18678652,96.64988642,127.9317917,87.45071073,93.55371429,98.19240684,91.32296124,71.59878947,106.5682437,59.00243463,75.45891516,90.65766614,2214.226187,82.73254998,82.75023321,50.81557874,114.2699333,60.20562488
13/7/2023,431.0007612,102.2829296,90.20937612,87.01214307,90.19985382,131.0050915,80.8092629,90.95942528,102.7688897,85.18742527,69.38984931,103.059047,66.91622629,76.3955172,91.44098945,2017.977163,74.48112673,85.1826378,55.56583365,108.1992248,60.35484003
14/7/2023,476.17898,94.01362885,92.62099364,83.15914988,97.48358141,126.9047838,85.74798112,93.20529298,101.9190102,80.60623075,72.73187214,104.2636629,73.85974933,71.99282725,97.86761448,1484.911072,80.18108542,85.90009873,64.05559371,101.1722644,61.81870892
15/7/2023,355.7201711,93.73425692,91.0264248,84.39978092,95.56525915,108.8181149,79.33078023,97.65898986,100.7298109,64.40528229,59.1754908,91.33601743,59.91287146,74.07620919,91.90756527,1535.304064,72.20849005,82.63197885,54.02443478,74.44165608,51.39117
16/7/2023,226.3462809,95.51186046,92.2708056,87.90801085,91.82114719,114.3981999,89.04621901,95.28616207,101.3110626,70.61015352,55.84806378,97.07869903,59.54868797,67.77949906,89.00514643,1471.648392,84.52894988,86.54073445,64.26505876,77.54357494,56.93187803
17/7/2023,228.5332199,95.51457645,94.27665163,89.51716886,110.0340054,132.2924987,91.65300533,99.04701068,105.1260495,78.40418951,84.1871224,104.5325437,68.47071623,74.88889038,87.4317337,1546.593098,82.45409031,88.2564194,48.29601564,107.2892247,57.58888765
18/7/2023,207.8198828,105.2251195,91.66892434,86.91640891,95.95284271,134.8080594,77.93634243,98.38479185,102.3495742,79.98198635,79.7531238,105.1591906,67.89502998,72.57277509,90.40026634,1651.3682,84.10567601,87.65850317,59.93002274,112.1218991,56.42853923
19/7/2023,268.3057071,98.81110644,96.60290886,88.02724082,95.93694312,131.9640354,97.00026024,92.72259406,105.0029272,78.98532675,78.32300702,111.6821259,73.46900929,72.99877092,86.34385754,1687.375046,77.84685083,86.94107886,55.20980089,106.6634413,55.30108222
20/7/2023,274.8702882,95.66060419,95.13715331,85.97521494,90.70194015,120.7465874,81.64570325,89.77620937,101.8988658,74.95555533,70.62679916,103.894379,121.9978753,69.47448166,88.32398984,1506.059552,79.3869183,85.793841,64.21048749,103.3282533,56.50973199
21/7/2023,284.6415227,92.55629853,91.09416124,85.26007112,94.50577155,113.2815242,86.5819482,87.51828254,103.7320761,76.73906157,74.9285854,104.6252109,117.5943138,71.43441991,94.04000489,1514.618358,78.75453349,82.81337016,65.62098596,96.41659391,50.87814913
22/7/2023,240.804251,87.83916515,89.19887807,87.62452239,89.46680947,114.6358122,95.36212854,91.76249016,107.8904743,77.97394328,61.21871202,89.8947785,79.69066496,68.3256931,90.11832954,1492.563522,71.44227634,80.46935245,49.88999642,68.29667831,53.40914194
23/7/2023,242.0551367,91.08387392,94.27385323,91.72897332,96.10573314,124.6943134,88.39566012,100.2143349,99.2874277,80.68959579,55.57709252,93.77671443,106.709071,72.60885806,89.15597727,1620.364755,78.75876723,83.94811128,54.5556949,74.71439964,55.35840031
24/7/2023,302.7301495,97.54529155,91.36105403,88.11729866,98.11001103,140.7285472,72.22812336,106.1814398,101.2582036,84.51319924,74.01956914,116.4351256,89.12313416,77.07324461,99.98140598,1576.621258,82.78696133,85.90595052,55.89156456,106.5931122,60.11700209
25/7/2023,304.0423979,94.01933806,101.0000461,89.16357687,95.9522033,141.2680489,79.66254568,96.26214736,106.7986844,101.5279649,81.56170508,98.13351688,75.05341118,78.51951456,86.5967704,1884.835684,82.30287487,88.37636506,54.78964067,104.5144411,54.51831869
